ID,tripduration,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,gender
217,347,521,8 Ave & W 31 St,40.75044999,-73.99481051,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14698,1
218,713,492,W 33 St & 7 Ave,40.75019995,-73.99093085,527,E 33 St & 2 Ave,40.744023,-73.976056,17754,1
219,590,477,W 41 St & 8 Ave,40.75640548,-73.9900262,530,11 Ave & W 59 St,40.771522,-73.990541,19535,1
220,325,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2012,E 27 St & 1 Ave,40.739445,-73.976806,20338,1
221,305,379,W 31 St & 7 Ave,40.749156,-73.9916,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17547,1
222,202,317,E 6 St & Avenue B,40.72453734,-73.98185424,428,E 3 St & 1 Ave,40.72467721,-73.98783413,17345,1
223,857,490,8 Ave & W 33 St,40.751551,-73.993934,530,11 Ave & W 59 St,40.771522,-73.990541,16508,1
224,715,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,21109,1
225,662,238,Bank St & Washington St,40.7361967,-74.00859207,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16257,1
226,418,449,W 52 St & 9 Ave,40.76461837,-73.98789473,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18414,2
227,413,441,E 52 St & 2 Ave,40.756014,-73.967416,510,W 51 St & 6 Ave,40.7606597,-73.98042047,20796,1
228,656,529,W 42 St & 8 Ave,40.7575699,-73.99098507,137,E 56 St & Madison Ave,40.761628,-73.972924,16635,1
229,1414,266,Avenue D & E 8 St,40.72368361,-73.97574813,417,Barclay St & Church St,40.71291224,-74.01020234,15056,2
230,411,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,212,W 16 St & The High Line,40.74334935,-74.00681753,16834,1
231,393,505,6 Ave & W 33 St,40.74901271,-73.98848395,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,20906,1
232,372,379,W 31 St & 7 Ave,40.749156,-73.9916,528,2 Ave & E 31 St,40.74290902,-73.97706058,18990,1
233,291,82,St James Pl & Pearl St,40.71117416,-74.00016545,417,Barclay St & Church St,40.71291224,-74.01020234,20124,1
234,368,477,W 41 St & 8 Ave,40.75640548,-73.9900262,498,Broadway & W 32 St,40.74854862,-73.98808416,16150,1
235,293,237,E 11 St & 2 Ave,40.73047309,-73.98672378,382,University Pl & E 14 St,40.73492695,-73.99200509,20245,2
236,585,262,Washington Park,40.69178232,-73.97372989,144,Nassau St & Navy St,40.69839895,-73.98068914,19517,2
237,462,445,E 10 St & Avenue A,40.72740794,-73.98142006,285,Broadway & E 14 St,40.73454567,-73.99074142,21572,2
238,246,167,E 39 St & 3 Ave,40.7489006,-73.97604882,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15486,1
239,537,492,W 33 St & 7 Ave,40.75019995,-73.99093085,519,Pershing Square North,40.751873,-73.977706,17599,1
240,413,521,8 Ave & W 31 St,40.75044999,-73.99481051,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18017,1
241,364,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,474,5 Ave & E 29 St,40.7451677,-73.98683077,17366,1
242,323,470,W 20 St & 8 Ave,40.74345335,-74.00004031,212,W 16 St & The High Line,40.74334935,-74.00681753,16505,1
243,193,294,Washington Square E,40.73049393,-73.9957214,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19127,1
244,153,329,Greenwich St & N Moore St,40.72043411,-74.01020609,426,West St & Chambers St,40.71754834,-74.01322069,15716,1
245,1861,519,Pershing Square North,40.751873,-73.977706,388,W 26 St & 10 Ave,40.74971775,-74.00295035,19021,1
246,330,492,W 33 St & 7 Ave,40.75019995,-73.99093085,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19409,1
247,1424,521,8 Ave & W 31 St,40.75044999,-73.99481051,521,8 Ave & W 31 St,40.75044999,-73.99481051,19036,1
248,597,379,W 31 St & 7 Ave,40.749156,-73.9916,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15797,1
249,361,394,E 9 St & Avenue C,40.72521311,-73.97768752,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14797,1
250,683,496,E 16 St & 5 Ave,40.73726186,-73.99238967,519,Pershing Square North,40.751873,-73.977706,20957,1
251,546,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,20592,1
252,446,229,Great Jones St,40.72743423,-73.99379025,503,E 20 St & Park Ave,40.73827428,-73.98751968,19493,2
253,215,147,Greenwich St & Warren St,40.71542197,-74.01121978,387,Centre St & Chambers St,40.71273266,-74.0046073,20935,1
254,437,465,Broadway & W 41 St,40.75513557,-73.98658032,447,8 Ave & W 52 St,40.76370739,-73.9851615,15740,1
255,377,515,W 43 St & 10 Ave,40.76009437,-73.99461843,173,Broadway & W 49 St,40.76064679,-73.98442659,20340,1
256,367,504,1 Ave & E 15 St,40.73221853,-73.98165557,2012,E 27 St & 1 Ave,40.739445,-73.976806,18947,1
257,224,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18417,1
258,780,383,Greenwich Ave & Charles St,40.735238,-74.000271,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17488,1
259,487,305,E 58 St & 3 Ave,40.76095756,-73.96724467,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19816,1
260,250,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,15724,2
261,1273,529,W 42 St & 8 Ave,40.7575699,-73.99098507,331,Pike St & Monroe St,40.71173107,-73.99193043,14608,0
262,985,523,W 38 St & 8 Ave,40.75466591,-73.99138152,352,W 56 St & 6 Ave,40.76340613,-73.97722479,14736,1
263,690,405,Washington St & Gansevoort St,40.739323,-74.008119,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19115,1
264,509,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519,Pershing Square North,40.751873,-73.977706,17263,1
265,491,453,W 22 St & 8 Ave,40.74475148,-73.99915362,497,E 17 St & Broadway,40.73704984,-73.99009296,20742,2
266,481,521,8 Ave & W 31 St,40.75044999,-73.99481051,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17198,1
267,223,259,South St & Whitehall St,40.70122128,-74.01234218,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19610,1
268,62,394,E 9 St & Avenue C,40.72521311,-73.97768752,394,E 9 St & Avenue C,40.72521311,-73.97768752,16107,1
269,2085,259,South St & Whitehall St,40.70122128,-74.01234218,486,Broadway & W 29 St,40.7462009,-73.98855723,18629,1
270,1709,411,E 6 St & Avenue D,40.72228087,-73.97668709,228,E 48 St & 3 Ave,40.7546011,-73.97187886,18288,2
271,649,529,W 42 St & 8 Ave,40.7575699,-73.99098507,359,E 47 St & Park Ave,40.75510267,-73.97498696,19263,1
272,605,529,W 42 St & 8 Ave,40.7575699,-73.99098507,530,11 Ave & W 59 St,40.771522,-73.990541,18419,1
273,601,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,15911,1
274,413,521,8 Ave & W 31 St,40.75044999,-73.99481051,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17800,1
275,345,417,Barclay St & Church St,40.71291224,-74.01020234,260,Broad St & Bridge St,40.70365182,-74.01167797,14613,1
276,295,512,W 29 St & 9 Ave,40.7500727,-73.99839279,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16458,1
277,160,160,E 37 St & Lexington Ave,40.748238,-73.978311,519,Pershing Square North,40.751873,-73.977706,18088,1
278,703,492,W 33 St & 7 Ave,40.75019995,-73.99093085,455,1 Ave & E 44 St,40.75001986,-73.96905301,15320,1
279,512,461,E 20 St & 2 Ave,40.73587678,-73.98205027,472,E 32 St & Park Ave,40.7457121,-73.98194829,17442,1
280,497,461,E 20 St & 2 Ave,40.73587678,-73.98205027,472,E 32 St & Park Ave,40.7457121,-73.98194829,20766,2
281,448,523,W 38 St & 8 Ave,40.75466591,-73.99138152,444,Broadway & W 24 St,40.7423543,-73.98915076,21501,1
282,308,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,239,Willoughby St & Fleet St,40.69196566,-73.9813018,21332,2
283,2023,512,W 29 St & 9 Ave,40.7500727,-73.99839279,408,Market St & Cherry St,40.71076228,-73.99400398,15859,1
284,1801,72,W 52 St & 11 Ave,40.76727216,-73.99392888,328,Watts St & Greenwich St,40.72405549,-74.00965965,15161,2
285,820,477,W 41 St & 8 Ave,40.75640548,-73.9900262,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18653,1
286,639,477,W 41 St & 8 Ave,40.75640548,-73.9900262,402,Broadway & E 22 St,40.7403432,-73.98955109,20744,1
287,627,510,W 51 St & 6 Ave,40.7606597,-73.98042047,530,11 Ave & W 59 St,40.771522,-73.990541,19265,1
288,620,280,E 10 St & 5 Ave,40.73331967,-73.99510132,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20532,1
289,512,160,E 37 St & Lexington Ave,40.748238,-73.978311,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18160,1
290,489,490,8 Ave & W 33 St,40.751551,-73.993934,478,11 Ave & W 41 St,40.76030096,-73.99884222,16792,1
291,307,357,E 11 St & Broadway,40.73261787,-73.99158043,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18287,2
292,3498,534,Water - Whitehall Plaza,40.70255065,-74.0127234,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,14630,1
293,680,325,E 19 St & 3 Ave,40.73624527,-73.98473765,463,9 Ave & W 16 St,40.74206539,-74.00443172,16074,1
294,626,263,Elizabeth St & Hester St,40.71729,-73.996375,417,Barclay St & Church St,40.71291224,-74.01020234,18270,1
295,547,428,E 3 St & 1 Ave,40.72467721,-73.98783413,504,1 Ave & E 15 St,40.73221853,-73.98165557,19903,1
296,525,160,E 37 St & Lexington Ave,40.748238,-73.978311,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15466,2
297,258,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19658,1
298,1001,519,Pershing Square North,40.751873,-73.977706,458,11 Ave & W 27 St,40.751396,-74.005226,18088,1
299,483,477,W 41 St & 8 Ave,40.75640548,-73.9900262,440,E 45 St & 3 Ave,40.75255434,-73.97282625,15767,1
300,395,383,Greenwich Ave & Charles St,40.735238,-74.000271,285,Broadway & E 14 St,40.73454567,-73.99074142,20065,1
301,919,445,E 10 St & Avenue A,40.72740794,-73.98142006,459,W 20 St & 11 Ave,40.746745,-74.007756,15956,1
302,818,453,W 22 St & 8 Ave,40.74475148,-73.99915362,501,FDR Drive & E 35 St,40.744219,-73.97121214,14792,2
303,586,127,Barrow St & Hudson St,40.73172428,-74.00674436,459,W 20 St & 11 Ave,40.746745,-74.007756,20268,1
304,518,302,Avenue D & E 3 St,40.72082834,-73.97793172,545,E 23 St & 1 Ave,40.736502,-73.97809472,17391,1
305,517,521,8 Ave & W 31 St,40.75044999,-73.99481051,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18973,1
306,472,331,Pike St & Monroe St,40.71173107,-73.99193043,332,Cherry St,40.71219906,-73.97948148,18849,2
307,444,490,8 Ave & W 33 St,40.751551,-73.993934,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,16158,1
308,213,247,Perry St & Bleecker St,40.73535398,-74.00483091,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20512,2
309,406,527,E 33 St & 2 Ave,40.744023,-73.976056,498,Broadway & W 32 St,40.74854862,-73.98808416,14656,1
310,500,379,W 31 St & 7 Ave,40.749156,-73.9916,402,Broadway & E 22 St,40.7403432,-73.98955109,16350,1
311,241,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,290,2 Ave & E 58 St,40.76020258,-73.96478473,18874,1
312,2399,391,Clark St & Henry St,40.69760127,-73.99344559,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16477,1
313,749,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,16433,1
314,595,529,W 42 St & 8 Ave,40.7575699,-73.99098507,520,W 52 St & 5 Ave,40.75992262,-73.97648516,20360,1
315,386,505,6 Ave & W 33 St,40.74901271,-73.98848395,512,W 29 St & 9 Ave,40.7500727,-73.99839279,14978,1
316,288,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,17626,1
317,286,417,Barclay St & Church St,40.71291224,-74.01020234,360,William St & Pine St,40.70717936,-74.00887308,19437,1
318,280,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239,Willoughby St & Fleet St,40.69196566,-73.9813018,17428,2
319,607,545,E 23 St & 1 Ave,40.736502,-73.97809472,345,W 13 St & 6 Ave,40.73649403,-73.99704374,14679,1
320,430,461,E 20 St & 2 Ave,40.73587678,-73.98205027,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19364,1
321,311,410,Suffolk St & Stanton St,40.72066442,-73.98517977,531,Forsyth St & Broome St,40.71893904,-73.99266288,18698,1
322,287,306,Cliff St & Fulton St,40.70823502,-74.00530063,337,Old Slip & Front St,40.7037992,-74.00838676,14920,1
323,746,238,Bank St & Washington St,40.7361967,-74.00859207,426,West St & Chambers St,40.71754834,-74.01322069,21403,1
324,728,462,W 22 St & 10 Ave,40.74691959,-74.00451887,472,E 32 St & Park Ave,40.7457121,-73.98194829,19187,2
325,608,533,Broadway & W 39 St,40.75299641,-73.98721619,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20064,1
326,598,511,E 14 St & Avenue B,40.72938685,-73.97772429,375,Mercer St & Bleecker St,40.72679454,-73.99695094,16995,1
327,485,119,Park Ave & St Edwards St,40.69608941,-73.97803415,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14946,1
328,1062,489,10 Ave & W 28 St,40.75066386,-74.00176802,538,E 48 St & Madison Ave,40.75666,-73.976684,18620,1
329,466,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,475,E 16 St & Irving Pl,40.73524276,-73.98758561,19798,1
330,723,315,South St & Gouverneur Ln,40.70355377,-74.00670227,309,Murray St & West St,40.7149787,-74.013012,21518,1
331,568,477,W 41 St & 8 Ave,40.75640548,-73.9900262,359,E 47 St & Park Ave,40.75510267,-73.97498696,16754,1
332,526,529,W 42 St & 8 Ave,40.7575699,-73.99098507,440,E 45 St & 3 Ave,40.75255434,-73.97282625,16983,1
333,510,477,W 41 St & 8 Ave,40.75640548,-73.9900262,359,E 47 St & Park Ave,40.75510267,-73.97498696,19420,1
334,732,340,Madison St & Clinton St,40.71269042,-73.98776323,351,Front St & Maiden Ln,40.70530954,-74.00612572,18406,2
335,608,334,W 20 St & 7 Ave,40.74238787,-73.99726235,545,E 23 St & 1 Ave,40.736502,-73.97809472,19023,1
336,573,477,W 41 St & 8 Ave,40.75640548,-73.9900262,359,E 47 St & Park Ave,40.75510267,-73.97498696,16832,1
337,497,285,Broadway & E 14 St,40.73454567,-73.99074142,545,E 23 St & 1 Ave,40.736502,-73.97809472,16238,1
338,1079,375,Mercer St & Bleecker St,40.72679454,-73.99695094,2012,E 27 St & 1 Ave,40.739445,-73.976806,15578,1
339,778,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,173,Broadway & W 49 St,40.76064679,-73.98442659,15158,1
340,464,515,W 43 St & 10 Ave,40.76009437,-73.99461843,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19244,1
341,423,359,E 47 St & Park Ave,40.75510267,-73.97498696,450,W 49 St & 8 Ave,40.76227205,-73.98788205,19263,1
342,184,472,E 32 St & Park Ave,40.7457121,-73.98194829,527,E 33 St & 2 Ave,40.744023,-73.976056,20766,1
343,716,223,W 13 St & 7 Ave,40.73781509,-73.99994661,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17562,2
344,599,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17496,1
345,414,546,E 30 St & Park Ave S,40.74444921,-73.98303529,518,E 39 St & 2 Ave,40.74780373,-73.9734419,21233,1
346,401,496,E 16 St & 5 Ave,40.73726186,-73.99238967,212,W 16 St & The High Line,40.74334935,-74.00681753,18846,1
347,1218,502,Henry St & Grand St,40.714215,-73.981346,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18209,1
348,650,405,Washington St & Gansevoort St,40.739323,-74.008119,426,West St & Chambers St,40.71754834,-74.01322069,20962,1
349,457,526,E 33 St & 5 Ave,40.74765947,-73.98490707,527,E 33 St & 2 Ave,40.744023,-73.976056,18932,1
350,266,441,E 52 St & 2 Ave,40.756014,-73.967416,456,E 53 St & Madison Ave,40.7597108,-73.97402311,20535,1
351,169,297,E 15 St & 3 Ave,40.734232,-73.986923,503,E 20 St & Park Ave,40.73827428,-73.98751968,15632,1
352,937,488,W 39 St & 9 Ave,40.75645824,-73.99372222,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20748,1
353,659,490,8 Ave & W 33 St,40.751551,-73.993934,514,12 Ave & W 40 St,40.76087502,-74.00277668,16017,1
354,291,488,W 39 St & 9 Ave,40.75645824,-73.99372222,512,W 29 St & 9 Ave,40.7500727,-73.99839279,15043,1
355,276,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,20238,1
356,667,521,8 Ave & W 31 St,40.75044999,-73.99481051,527,E 33 St & 2 Ave,40.744023,-73.976056,16346,1
357,567,521,8 Ave & W 31 St,40.75044999,-73.99481051,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19036,1
358,475,461,E 20 St & 2 Ave,40.73587678,-73.98205027,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18881,1
359,318,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,329,Greenwich St & N Moore St,40.72043411,-74.01020609,16285,1
360,282,453,W 22 St & 8 Ave,40.74475148,-73.99915362,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15722,1
361,277,293,Lafayette St & E 8 St,40.73028666,-73.9907647,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17886,2
362,270,546,E 30 St & Park Ave S,40.74444921,-73.98303529,379,W 31 St & 7 Ave,40.749156,-73.9916,17547,1
363,162,507,E 25 St & 2 Ave,40.73912601,-73.97973776,2012,E 27 St & 1 Ave,40.739445,-73.976806,20751,1
364,1009,379,W 31 St & 7 Ave,40.749156,-73.9916,305,E 58 St & 3 Ave,40.76095756,-73.96724467,14671,1
365,613,518,E 39 St & 2 Ave,40.74780373,-73.9734419,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21134,1
366,280,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,15642,1
367,240,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15387,2
368,69,520,W 52 St & 5 Ave,40.75992262,-73.97648516,520,W 52 St & 5 Ave,40.75992262,-73.97648516,15994,1
369,1033,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,472,E 32 St & Park Ave,40.7457121,-73.98194829,19809,1
370,452,527,E 33 St & 2 Ave,40.744023,-73.976056,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17809,1
371,297,387,Centre St & Chambers St,40.71273266,-74.0046073,309,Murray St & West St,40.7149787,-74.013012,16788,1
372,585,529,W 42 St & 8 Ave,40.7575699,-73.99098507,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19062,1
373,475,465,Broadway & W 41 St,40.75513557,-73.98658032,440,E 45 St & 3 Ave,40.75255434,-73.97282625,21466,1
374,400,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,352,W 56 St & 6 Ave,40.76340613,-73.97722479,20906,1
375,1124,305,E 58 St & 3 Ave,40.76095756,-73.96724467,496,E 16 St & 5 Ave,40.73726186,-73.99238967,18279,1
376,689,494,W 26 St & 8 Ave,40.74734825,-73.99723551,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15157,1
377,451,477,W 41 St & 8 Ave,40.75640548,-73.9900262,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15354,1
378,321,529,W 42 St & 8 Ave,40.7575699,-73.99098507,500,Broadway & W 51 St,40.76228826,-73.98336183,16595,1
379,1688,514,12 Ave & W 40 St,40.76087502,-74.00277668,530,11 Ave & W 59 St,40.771522,-73.990541,20801,1
380,1035,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,14778,1
381,881,529,W 42 St & 8 Ave,40.7575699,-73.99098507,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15148,1
382,513,492,W 33 St & 7 Ave,40.75019995,-73.99093085,440,E 45 St & 3 Ave,40.75255434,-73.97282625,15082,1
383,503,521,8 Ave & W 31 St,40.75044999,-73.99481051,459,W 20 St & 11 Ave,40.746745,-74.007756,21188,1
384,498,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,168,W 18 St & 6 Ave,40.73971301,-73.99456405,14884,2
385,304,326,E 11 St & 1 Ave,40.72953837,-73.98426726,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21264,1
386,903,445,E 10 St & Avenue A,40.72740794,-73.98142006,519,Pershing Square North,40.751873,-73.977706,17109,1
387,346,517,Pershing Square South,40.751581,-73.97791,491,E 24 St & Park Ave S,40.74096374,-73.98602213,19105,1
388,294,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21129,2
389,60,521,8 Ave & W 31 St,40.75044999,-73.99481051,521,8 Ave & W 31 St,40.75044999,-73.99481051,14788,1
390,957,514,12 Ave & W 40 St,40.76087502,-74.00277668,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17394,1
391,475,521,8 Ave & W 31 St,40.75044999,-73.99481051,479,9 Ave & W 45 St,40.76019252,-73.9912551,18123,1
392,446,521,8 Ave & W 31 St,40.75044999,-73.99481051,458,11 Ave & W 27 St,40.751396,-74.005226,21538,1
393,345,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2012,E 27 St & 1 Ave,40.739445,-73.976806,17454,1
394,299,305,E 58 St & 3 Ave,40.76095756,-73.96724467,352,W 56 St & 6 Ave,40.76340613,-73.97722479,21412,1
395,1103,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17759,1
396,765,501,FDR Drive & E 35 St,40.744219,-73.97121214,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,15142,1
397,572,297,E 15 St & 3 Ave,40.734232,-73.986923,2012,E 27 St & 1 Ave,40.739445,-73.976806,18718,1
398,552,363,West Thames St,40.70834698,-74.01713445,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19054,1
399,520,492,W 33 St & 7 Ave,40.75019995,-73.99093085,463,9 Ave & W 16 St,40.74206539,-74.00443172,19545,1
400,488,515,W 43 St & 10 Ave,40.76009437,-73.99461843,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,14979,1
401,452,359,E 47 St & Park Ave,40.75510267,-73.97498696,173,Broadway & W 49 St,40.76064679,-73.98442659,18782,1
402,295,503,E 20 St & Park Ave,40.73827428,-73.98751968,475,E 16 St & Irving Pl,40.73524276,-73.98758561,18164,1
403,1740,329,Greenwich St & N Moore St,40.72043411,-74.01020609,359,E 47 St & Park Ave,40.75510267,-73.97498696,20342,1
404,1593,521,8 Ave & W 31 St,40.75044999,-73.99481051,459,W 20 St & 11 Ave,40.746745,-74.007756,17278,1
405,783,501,FDR Drive & E 35 St,40.744219,-73.97121214,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15631,1
406,773,212,W 16 St & The High Line,40.74334935,-74.00681753,426,West St & Chambers St,40.71754834,-74.01322069,16834,1
407,481,445,E 10 St & Avenue A,40.72740794,-73.98142006,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17334,1
408,437,501,FDR Drive & E 35 St,40.744219,-73.97121214,164,E 47 St & 2 Ave,40.75323098,-73.97032517,17458,1
