,index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1311,2618,1035,9/1/2015 07:16:13,9/1/2015 07:33:28,285,Broadway & E 14 St,40.73454567,-73.99074142,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,21332,Customer,,0
1312,2619,840,9/1/2015 07:16:13,9/1/2015 07:30:14,328,Watts St & Greenwich St,40.72405549,-74.00965965,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21713,Subscriber,1984.0,1
1313,2622,683,9/1/2015 07:16:15,9/1/2015 07:27:39,454,E 51 St & 1 Ave,40.75455731,-73.96592976,465,Broadway & W 41 St,40.75513557,-73.98658032,22445,Subscriber,1970.0,1
1314,2624,889,9/1/2015 07:16:27,9/1/2015 07:31:16,470,W 20 St & 8 Ave,40.74345335,-74.00004031,309,Murray St & West St,40.7149787,-74.013012,23665,Subscriber,1982.0,1
1315,2626,907,9/1/2015 07:16:30,9/1/2015 07:31:37,251,Mott St & Prince St,40.72317958,-73.99480012,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18528,Subscriber,1991.0,2
1316,2628,1105,9/1/2015 07:16:32,9/1/2015 07:34:57,360,William St & Pine St,40.70717936,-74.00887308,160,E 37 St & Lexington Ave,40.748238,-73.978311,22830,Subscriber,1975.0,1
1317,2629,231,9/1/2015 07:16:34,9/1/2015 07:20:26,435,W 21 St & 6 Ave,40.74173969,-73.99415556,383,Greenwich Ave & Charles St,40.735238,-74.000271,24172,Subscriber,1984.0,2
1318,2634,364,9/1/2015 07:16:44,9/1/2015 07:22:49,223,W 13 St & 7 Ave,40.73781509,-73.99994661,127,Barrow St & Hudson St,40.73172428,-74.00674436,21346,Subscriber,1987.0,2
1319,2637,1350,9/1/2015 07:16:46,9/1/2015 07:39:16,536,1 Ave & E 30 St,40.74144387,-73.97536082,351,Front St & Maiden Ln,40.70530954,-74.00612572,23947,Subscriber,1992.0,2
1320,2638,271,9/1/2015 07:16:48,9/1/2015 07:21:19,433,E 13 St & Avenue A,40.72955361,-73.98057249,285,Broadway & E 14 St,40.73454567,-73.99074142,22399,Subscriber,1991.0,1
1321,2647,793,9/1/2015 07:16:57,9/1/2015 07:30:11,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,290,2 Ave & E 58 St,40.76020258,-73.96478473,22531,Subscriber,1965.0,1
1322,2649,222,9/1/2015 07:17:03,9/1/2015 07:20:45,363,West Thames St,40.70834698,-74.01713445,304,Broadway & Battery Pl,40.70463334,-74.01361706,17292,Subscriber,1953.0,1
1323,2651,669,9/1/2015 07:17:17,9/1/2015 07:28:27,280,E 10 St & 5 Ave,40.73331967,-73.99510132,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,15978,Subscriber,1986.0,1
1324,2654,363,9/1/2015 07:17:18,9/1/2015 07:23:22,359,E 47 St & Park Ave,40.75510267,-73.97498696,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,22323,Subscriber,1986.0,1
1325,2656,247,9/1/2015 07:17:21,9/1/2015 07:21:28,253,W 13 St & 5 Ave,40.73543934,-73.99453948,229,Great Jones St,40.72743423,-73.99379025,22207,Subscriber,1960.0,1
1326,2659,798,9/1/2015 07:17:30,9/1/2015 07:30:48,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,417,Barclay St & Church St,40.71291224,-74.01020234,15155,Subscriber,1985.0,1
1327,2660,395,9/1/2015 07:17:29,9/1/2015 07:24:04,515,W 43 St & 10 Ave,40.76009437,-73.99461843,524,W 43 St & 6 Ave,40.75527307,-73.98316936,18831,Subscriber,1991.0,2
1328,2665,974,9/1/2015 07:17:39,9/1/2015 07:33:54,428,E 3 St & 1 Ave,40.72467721,-73.98783413,485,W 37 St & 5 Ave,40.75038009,-73.98338988,23534,Subscriber,1982.0,1
1329,2666,768,9/1/2015 07:17:41,9/1/2015 07:30:30,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,422,W 59 St & 10 Ave,40.770513,-73.988038,20531,Subscriber,1973.0,1
1330,2668,286,9/1/2015 07:17:42,9/1/2015 07:22:28,359,E 47 St & Park Ave,40.75510267,-73.97498696,173,Broadway & W 49 St,40.76064679,-73.98442659,22296,Subscriber,1973.0,1
1331,2671,355,9/1/2015 07:17:47,9/1/2015 07:23:43,513,W 56 St & 10 Ave,40.768254,-73.988639,514,12 Ave & W 40 St,40.76087502,-74.00277668,23220,Subscriber,1990.0,1
1332,2672,511,9/1/2015 07:17:50,9/1/2015 07:26:22,359,E 47 St & Park Ave,40.75510267,-73.97498696,450,W 49 St & 8 Ave,40.76227205,-73.98788205,23331,Subscriber,1964.0,1
1333,2673,205,9/1/2015 07:17:51,9/1/2015 07:21:16,147,Greenwich St & Warren St,40.71542197,-74.01121978,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,20830,Subscriber,1962.0,1
1334,2674,114,9/1/2015 07:17:52,9/1/2015 07:19:46,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,21573,Subscriber,1982.0,1
1335,2677,260,9/1/2015 07:17:59,9/1/2015 07:22:20,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,24113,Subscriber,1981.0,1
1336,2679,142,9/1/2015 07:18:02,9/1/2015 07:20:25,394,E 9 St & Avenue C,40.72521311,-73.97768752,393,E 5 St & Avenue C,40.72299208,-73.97995466,21255,Subscriber,1970.0,1
1337,2680,407,9/1/2015 07:18:06,9/1/2015 07:24:53,297,E 15 St & 3 Ave,40.734232,-73.986923,229,Great Jones St,40.72743423,-73.99379025,16763,Subscriber,1985.0,2
1338,2681,1115,9/1/2015 07:18:07,9/1/2015 07:36:42,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,152,Warren St & Church St,40.71473993,-74.00910627,18485,Subscriber,1984.0,1
1339,2683,581,9/1/2015 07:18:09,9/1/2015 07:27:51,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,527,E 33 St & 2 Ave,40.744023,-73.976056,21190,Subscriber,1978.0,1
1340,2684,253,9/1/2015 07:18:08,9/1/2015 07:22:21,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,249,Harrison St & Hudson St,40.71870987,-74.0090009,17116,Subscriber,1971.0,1
1341,2687,2414,9/1/2015 07:18:10,9/1/2015 07:58:25,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,465,Broadway & W 41 St,40.75513557,-73.98658032,21033,Subscriber,1979.0,1
1342,2688,262,9/1/2015 07:18:11,9/1/2015 07:22:33,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,249,Harrison St & Hudson St,40.71870987,-74.0090009,17243,Subscriber,1968.0,1
1343,2689,571,9/1/2015 07:18:15,9/1/2015 07:27:46,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14776,Subscriber,1977.0,1
1344,2691,902,9/1/2015 07:18:16,9/1/2015 07:33:19,276,Duane St & Greenwich St,40.71748752,-74.0104554,382,University Pl & E 14 St,40.73492695,-73.99200509,24110,Subscriber,1951.0,1
1345,2692,734,9/1/2015 07:18:18,9/1/2015 07:30:32,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,309,Murray St & West St,40.7149787,-74.013012,16757,Subscriber,1957.0,1
1346,2695,1147,9/1/2015 07:18:27,9/1/2015 07:37:35,487,E 20 St & FDR Drive,40.73314259,-73.97573881,510,W 51 St & 6 Ave,40.7606597,-73.98042047,24106,Subscriber,1978.0,1
1347,2697,431,9/1/2015 07:18:30,9/1/2015 07:25:42,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,316,Fulton St & William St,40.70955958,-74.00653609,18057,Subscriber,1971.0,1
1348,2699,1676,9/1/2015 07:18:32,9/1/2015 07:46:29,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,23719,Subscriber,1980.0,2
1349,2704,711,9/1/2015 07:18:40,9/1/2015 07:30:32,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,128,MacDougal St & Prince St,40.72710258,-74.00297088,18292,Subscriber,1960.0,1
1350,2705,700,9/1/2015 07:18:41,9/1/2015 07:30:21,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,510,W 51 St & 6 Ave,40.7606597,-73.98042047,22158,Subscriber,1983.0,1
1351,2710,657,9/1/2015 07:18:56,9/1/2015 07:29:54,527,E 33 St & 2 Ave,40.744023,-73.976056,444,Broadway & W 24 St,40.742354299999995,-73.98915076,24081,Customer,,0
1352,2711,907,9/1/2015 07:19:01,9/1/2015 07:34:09,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,19110,Subscriber,1981.0,1
1353,2713,305,9/1/2015 07:19:04,9/1/2015 07:24:09,482,W 15 St & 7 Ave,40.73935542,-73.99931783,382,University Pl & E 14 St,40.73492695,-73.99200509,21052,Subscriber,1977.0,1
1354,2714,150,9/1/2015 07:19:05,9/1/2015 07:21:36,358,Christopher St & Greenwich St,40.73291553,-74.00711384,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,21198,Subscriber,1962.0,1
1355,2715,321,9/1/2015 07:19:07,9/1/2015 07:24:28,237,E 11 St & 2 Ave,40.73047309,-73.98672378,229,Great Jones St,40.72743423,-73.99379025,15621,Subscriber,1986.0,1
1356,2718,217,9/1/2015 07:19:10,9/1/2015 07:22:47,510,W 51 St & 6 Ave,40.7606597,-73.98042047,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,22841,Subscriber,1990.0,1
1357,2721,4817,9/1/2015 07:19:20,9/1/2015 08:39:37,526,E 33 St & 5 Ave,40.74765947,-73.98490707,498,Broadway & W 32 St,40.74854862,-73.98808416,14820,Customer,,0
1358,2722,271,9/1/2015 07:19:23,9/1/2015 07:23:55,376,John St & William St,40.70862144,-74.00722156,147,Greenwich St & Warren St,40.71542197,-74.01121978,24251,Subscriber,1985.0,1
1359,2725,784,9/1/2015 07:19:25,9/1/2015 07:32:29,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,463,9 Ave & W 16 St,40.74206539,-74.00443172,24138,Subscriber,1990.0,2
1360,2727,259,9/1/2015 07:19:27,9/1/2015 07:23:46,512,W 29 St & 9 Ave,40.750072700000004,-73.99839279,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19996,Subscriber,1987.0,2
1361,2729,875,9/1/2015 07:19:28,9/1/2015 07:34:04,465,Broadway & W 41 St,40.75513557,-73.98658032,497,E 17 St & Broadway,40.73704984,-73.99009296,18839,Subscriber,1951.0,1
1362,2732,918,9/1/2015 07:19:32,9/1/2015 07:34:51,533,Broadway & W 39 St,40.75299641,-73.98721619,545,E 23 St & 1 Ave,40.736502,-73.97809472,23289,Customer,,0
1363,2736,429,9/1/2015 07:19:39,9/1/2015 07:26:49,82,St James Pl & Pearl St,40.71117416,-74.00016545,147,Greenwich St & Warren St,40.71542197,-74.01121978,22717,Subscriber,1966.0,1
1364,2737,697,9/1/2015 07:19:40,9/1/2015 07:31:18,517,Pershing Square South,40.751581,-73.97791,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20745,Subscriber,1978.0,1
1365,2739,460,9/1/2015 07:19:41,9/1/2015 07:27:21,250,Lafayette St & Jersey St,40.72456089,-73.99565293,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,21451,Subscriber,1985.0,1
1366,2741,148,9/1/2015 07:19:46,9/1/2015 07:22:14,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17125,Subscriber,1970.0,1
1367,2742,224,9/1/2015 07:19:48,9/1/2015 07:23:32,423,W 54 St & 9 Ave,40.76584941,-73.98690506,500,Broadway & W 51 St,40.76228826,-73.98336183,17975,Subscriber,1988.0,1
1368,2743,407,9/1/2015 07:19:50,9/1/2015 07:26:38,280,E 10 St & 5 Ave,40.73331967,-73.99510132,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,24319,Subscriber,1977.0,1
1369,2744,475,9/1/2015 07:19:50,9/1/2015 07:27:46,477,W 41 St & 8 Ave,40.75640548,-73.9900262,167,E 39 St & 3 Ave,40.7489006,-73.97604882,23271,Subscriber,1978.0,1
1370,2745,431,9/1/2015 07:19:50,9/1/2015 07:27:01,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,329,Greenwich St & N Moore St,40.72043411,-74.01020609,23111,Subscriber,1978.0,1
1371,2748,2084,9/1/2015 07:19:56,9/1/2015 07:54:41,309,Murray St & West St,40.7149787,-74.013012,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,21995,Subscriber,1988.0,1
1372,2750,317,9/1/2015 07:19:58,9/1/2015 07:25:16,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,320,Leonard St & Church St,40.717571,-74.005549,22779,Subscriber,1987.0,1
1373,2751,1352,9/1/2015 07:20:00,9/1/2015 07:42:32,426,West St & Chambers St,40.71754834,-74.01322069,310,State St & Smith St,40.68926942,-73.98912867,16290,Subscriber,1965.0,1
1374,2757,612,9/1/2015 07:20:10,9/1/2015 07:30:23,528,2 Ave & E 31 St,40.74290902,-73.97706058,497,E 17 St & Broadway,40.73704984,-73.99009296,15563,Subscriber,1980.0,2
1375,2758,247,9/1/2015 07:20:14,9/1/2015 07:24:21,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,510,W 51 St & 6 Ave,40.7606597,-73.98042047,22810,Subscriber,1991.0,1
1376,2762,207,9/1/2015 07:20:30,9/1/2015 07:23:57,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,528,2 Ave & E 31 St,40.74290902,-73.97706058,18254,Subscriber,1977.0,1
1377,2763,1135,9/1/2015 07:20:36,9/1/2015 07:39:31,422,W 59 St & 10 Ave,40.770513,-73.988038,435,W 21 St & 6 Ave,40.74173969,-73.99415556,22626,Subscriber,1969.0,1
1378,2765,729,9/1/2015 07:20:44,9/1/2015 07:32:54,229,Great Jones St,40.72743423,-73.99379025,320,Leonard St & Church St,40.717571,-74.005549,17395,Customer,,0
1379,2766,413,9/1/2015 07:20:44,9/1/2015 07:27:38,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,387,Centre St & Chambers St,40.71273266,-74.0046073,18591,Subscriber,1977.0,1
1380,2770,1300,9/1/2015 07:20:49,9/1/2015 07:42:29,433,E 13 St & Avenue A,40.72955361,-73.98057249,348,W Broadway & Spring St,40.72490985,-74.00154702,18628,Customer,,0
1381,2771,453,9/1/2015 07:20:51,9/1/2015 07:28:24,480,W 53 St & 10 Ave,40.76669671,-73.99061728,520,W 52 St & 5 Ave,40.75992262,-73.97648516,23096,Subscriber,1982.0,1
1382,2772,2123,9/1/2015 07:20:52,9/1/2015 07:56:16,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,304,Broadway & Battery Pl,40.70463334,-74.01361706,23185,Subscriber,1966.0,1
1383,2775,241,9/1/2015 07:20:53,9/1/2015 07:24:54,445,E 10 St & Avenue A,40.72740794,-73.98142006,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14795,Subscriber,1983.0,2
1384,2776,1295,9/1/2015 07:20:53,9/1/2015 07:42:29,433,E 13 St & Avenue A,40.72955361,-73.98057249,348,W Broadway & Spring St,40.72490985,-74.00154702,15561,Customer,,0
1385,2777,489,9/1/2015 07:20:54,9/1/2015 07:29:03,394,E 9 St & Avenue C,40.72521311,-73.97768752,229,Great Jones St,40.72743423,-73.99379025,23130,Subscriber,1986.0,1
1386,2778,247,9/1/2015 07:20:54,9/1/2015 07:25:02,482,W 15 St & 7 Ave,40.73935542,-73.99931783,285,Broadway & E 14 St,40.73454567,-73.99074142,23444,Subscriber,1982.0,1
1387,2779,646,9/1/2015 07:20:57,9/1/2015 07:31:43,480,W 53 St & 10 Ave,40.76669671,-73.99061728,517,Pershing Square South,40.751581,-73.97791,23080,Subscriber,1985.0,1
1388,2780,186,9/1/2015 07:20:57,9/1/2015 07:24:04,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,520,W 52 St & 5 Ave,40.75992262,-73.97648516,21196,Subscriber,1990.0,1
1389,2781,789,9/1/2015 07:20:58,9/1/2015 07:34:07,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,3104,Kent Ave & N 7 St,40.72057658,-73.96150225,23050,Subscriber,1985.0,1
1390,2785,755,9/1/2015 07:21:07,9/1/2015 07:33:42,488,W 39 St & 9 Ave,40.75645824,-73.99372222,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15757,Subscriber,1975.0,1
1391,2787,1359,9/1/2015 07:21:08,9/1/2015 07:43:48,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,516,E 47 St & 1 Ave,40.75206862,-73.96784384,15629,Subscriber,1960.0,1
1392,2788,1109,9/1/2015 07:21:09,9/1/2015 07:39:38,523,W 38 St & 8 Ave,40.75466591,-73.99138152,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19683,Subscriber,1974.0,1
1393,2790,302,9/1/2015 07:21:11,9/1/2015 07:26:13,383,Greenwich Ave & Charles St,40.735238,-74.000271,128,MacDougal St & Prince St,40.72710258,-74.00297088,24172,Subscriber,1982.0,1
1394,2791,127,9/1/2015 07:21:11,9/1/2015 07:23:19,360,William St & Pine St,40.70717936,-74.00887308,534,Water - Whitehall Plaza,40.70255065,-74.0127234,23482,Subscriber,1980.0,1
1395,2792,405,9/1/2015 07:21:13,9/1/2015 07:27:59,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,536,1 Ave & E 30 St,40.74144387,-73.97536082,22100,Subscriber,1978.0,1
1396,2794,735,9/1/2015 07:21:16,9/1/2015 07:33:31,426,West St & Chambers St,40.71754834,-74.01322069,427,Bus Slip & State St,40.701907,-74.013942,23562,Subscriber,1963.0,2
1397,2798,909,9/1/2015 07:21:23,9/1/2015 07:36:32,332,Cherry St,40.71219906,-73.97948148,417,Barclay St & Church St,40.71291224,-74.01020234,18189,Subscriber,1973.0,1
1398,2800,776,9/1/2015 07:21:24,9/1/2015 07:34:20,326,E 11 St & 1 Ave,40.72953837,-73.98426726,519,Pershing Square North,40.751872999999996,-73.97770600000001,18161,Subscriber,1986.0,1
1399,2801,961,9/1/2015 07:21:25,9/1/2015 07:37:26,499,Broadway & W 60 St,40.76915505,-73.98191841,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17676,Subscriber,1950.0,2
1400,2802,34660,9/1/2015 07:21:27,9/1/2015 16:59:07,519,Pershing Square North,40.751872999999996,-73.97770600000001,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,22958,Subscriber,1970.0,2
1401,2803,660,9/1/2015 07:21:28,9/1/2015 07:32:28,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,22960,Subscriber,1969.0,1
1402,2807,607,9/1/2015 07:21:30,9/1/2015 07:31:38,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,417,Barclay St & Church St,40.71291224,-74.01020234,18360,Subscriber,1973.0,2
1403,2808,947,9/1/2015 07:21:31,9/1/2015 07:37:18,499,Broadway & W 60 St,40.76915505,-73.98191841,523,W 38 St & 8 Ave,40.75466591,-73.99138152,14970,Subscriber,1946.0,1
1404,2809,204,9/1/2015 07:21:31,9/1/2015 07:24:55,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,23838,Subscriber,1985.0,1
1405,2810,458,9/1/2015 07:21:34,9/1/2015 07:29:12,304,Broadway & Battery Pl,40.70463334,-74.01361706,351,Front St & Maiden Ln,40.70530954,-74.00612572,20774,Subscriber,1992.0,2
1406,2814,226,9/1/2015 07:21:43,9/1/2015 07:25:29,457,Broadway & W 58 St,40.76695317,-73.98169333,137,E 56 St & Madison Ave,40.761628,-73.972924,14702,Subscriber,1984.0,1
1407,2816,291,9/1/2015 07:21:48,9/1/2015 07:26:40,479,9 Ave & W 45 St,40.76019252,-73.9912551,490,8 Ave & W 33 St,40.751551,-73.993934,14933,Subscriber,1987.0,1
1408,2820,238,9/1/2015 07:21:53,9/1/2015 07:25:51,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239,Willoughby St & Fleet St,40.69196566,-73.9813018,21959,Subscriber,1976.0,1
1409,2822,595,9/1/2015 07:21:54,9/1/2015 07:31:49,532,S 5 Pl & S 4 St,40.710451,-73.960876,3094,Graham Ave & Withers St,40.7169811,-73.94485918,24195,Subscriber,1973.0,1
1410,2825,2503,9/1/2015 07:21:59,9/1/2015 08:03:43,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,546,E 30 St & Park Ave S,40.74444921,-73.98303529,22628,Subscriber,1981.0,2
1411,2827,738,9/1/2015 07:22:03,9/1/2015 07:34:22,504,1 Ave & E 15 St,40.73221853,-73.98165557,485,W 37 St & 5 Ave,40.75038009,-73.98338988,23413,Subscriber,1987.0,1
1412,2832,116,9/1/2015 07:22:11,9/1/2015 07:24:07,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,474,5 Ave & E 29 St,40.7451677,-73.98683077,22584,Subscriber,1976.0,1
1413,2834,612,9/1/2015 07:22:11,9/1/2015 07:32:23,127,Barrow St & Hudson St,40.73172428,-74.00674436,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,14909,Subscriber,1984.0,1
1414,2835,202,9/1/2015 07:22:23,9/1/2015 07:25:45,268,Howard St & Centre St,40.71910537,-73.99973337,79,Franklin St & W Broadway,40.71911552,-74.00666661,19591,Subscriber,1985.0,1
1415,2837,355,9/1/2015 07:22:28,9/1/2015 07:28:23,435,W 21 St & 6 Ave,40.74173969,-73.99415556,116,W 17 St & 8 Ave,40.74177603,-74.00149746,22961,Subscriber,1972.0,1
1416,2840,467,9/1/2015 07:22:35,9/1/2015 07:30:23,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,434,9 Ave & W 18 St,40.74317449,-74.00366443,22940,Subscriber,1967.0,1
1417,2842,716,9/1/2015 07:22:38,9/1/2015 07:34:35,530,11 Ave & W 59 St,40.771522,-73.99054100000001,484,W 44 St & 5 Ave,40.75500254,-73.98014437,22916,Subscriber,1977.0,1
1418,2844,478,9/1/2015 07:22:42,9/1/2015 07:30:41,480,W 53 St & 10 Ave,40.76669671,-73.99061728,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,18063,Subscriber,1990.0,1
1419,2845,162,9/1/2015 07:22:42,9/1/2015 07:25:24,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,328,Watts St & Greenwich St,40.72405549,-74.00965965,23639,Subscriber,1966.0,1
1420,2848,637,9/1/2015 07:22:44,9/1/2015 07:33:22,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,493,W 45 St & 6 Ave,40.7568001,-73.98291153,23884,Subscriber,1969.0,1
1421,2850,1818,9/1/2015 07:22:44,9/1/2015 07:53:02,478,11 Ave & W 41 St,40.76030096,-73.99884222,304,Broadway & Battery Pl,40.70463334,-74.01361706,18273,Subscriber,1964.0,1
1422,2852,472,9/1/2015 07:22:45,9/1/2015 07:30:38,426,West St & Chambers St,40.71754834,-74.01322069,260,Broad St & Bridge St,40.70365182,-74.01167797,17636,Subscriber,1981.0,1
1423,2854,827,9/1/2015 07:22:49,9/1/2015 07:36:37,359,E 47 St & Park Ave,40.75510267,-73.97498696,499,Broadway & W 60 St,40.76915505,-73.98191841,14616,Subscriber,1975.0,1
1424,2855,387,9/1/2015 07:22:49,9/1/2015 07:29:17,359,E 47 St & Park Ave,40.75510267,-73.97498696,450,W 49 St & 8 Ave,40.76227205,-73.98788205,23489,Subscriber,1976.0,1
1425,2856,1056,9/1/2015 07:22:53,9/1/2015 07:40:30,458,11 Ave & W 27 St,40.751396,-74.00522600000001,426,West St & Chambers St,40.71754834,-74.01322069,15360,Subscriber,1985.0,1
1426,2857,411,9/1/2015 07:22:55,9/1/2015 07:29:47,377,6 Ave & Canal St,40.72243797,-74.00566443,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,21992,Subscriber,1972.0,1
1427,2858,648,9/1/2015 07:22:56,9/1/2015 07:33:44,238,Bank St & Washington St,40.7361967,-74.00859207,444,Broadway & W 24 St,40.742354299999995,-73.98915076,23389,Subscriber,1978.0,1
1428,2859,310,9/1/2015 07:23:00,9/1/2015 07:28:11,435,W 21 St & 6 Ave,40.74173969,-73.99415556,505,6 Ave & W 33 St,40.74901271,-73.98848395,17994,Subscriber,1987.0,2
1429,2862,1504,9/1/2015 07:23:07,9/1/2015 07:48:12,434,9 Ave & W 18 St,40.74317449,-74.00366443,278,Concord St & Bridge St,40.69766564,-73.98476437,20821,Subscriber,1964.0,1
1430,2863,619,9/1/2015 07:23:13,9/1/2015 07:33:32,348,W Broadway & Spring St,40.72490985,-74.00154702,195,Liberty St & Broadway,40.70905623,-74.01043382,15956,Subscriber,1985.0,1
1431,2864,551,9/1/2015 07:23:15,9/1/2015 07:32:27,330,Reade St & Broadway,40.71450451,-74.00562789,363,West Thames St,40.70834698,-74.01713445,23881,Subscriber,1953.0,1
1432,2867,340,9/1/2015 07:23:24,9/1/2015 07:29:04,507,E 25 St & 2 Ave,40.73912601,-73.97973776,402,Broadway & E 22 St,40.740343200000005,-73.98955109,24265,Subscriber,1956.0,1
1433,2871,199,9/1/2015 07:23:31,9/1/2015 07:26:51,280,E 10 St & 5 Ave,40.73331967,-73.99510132,223,W 13 St & 7 Ave,40.73781509,-73.99994661,22332,Subscriber,1985.0,1
1434,2874,749,9/1/2015 07:23:37,9/1/2015 07:36:07,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,513,W 56 St & 10 Ave,40.768254,-73.988639,22427,Subscriber,1983.0,1
1435,2878,846,9/1/2015 07:23:48,9/1/2015 07:37:55,514,12 Ave & W 40 St,40.76087502,-74.00277668,497,E 17 St & Broadway,40.73704984,-73.99009296,24143,Subscriber,1981.0,1
1436,2879,413,9/1/2015 07:23:49,9/1/2015 07:30:43,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,22192,Subscriber,1991.0,1
