Trip_no,VendorID,PU_hour,DO_hour,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Trip_type
2124,2,17,17,N,1,-73.94689941,40.80569458,-73.93920898,40.8106842,1,0.58,5,1,0.5,0,0, ,0.3,6.8,1
2125,1,17,18,N,1,-73.92539215,40.76177216,-73.82450867,40.74611282,1,7.5,26,1,0.5,2,0, ,0.3,29.8,1
2126,2,17,17,N,1,-73.93915558,40.79078293,-73.9659729,40.8001976,2,1.9,13.5,1,0.5,0,0, ,0.3,15.3,1
2127,2,17,17,N,1,-73.8443222,40.72136307,-73.84000397,40.70059204,1,2.05,10,1,0.5,0,0, ,0.3,11.8,1
2128,2,17,17,N,1,-73.97602844,40.68440247,-73.93505096,40.68650436,1,2.71,13.5,1,0.5,0,0, ,0.3,15.3,1
2129,1,17,17,N,1,-73.95271301,40.79178619,-73.95645905,40.77982712,1,1,5.5,1,0.5,1.1,0, ,0.3,8.4,1
2130,2,17,17,N,1,-73.93781281,40.75862122,-73.92234039,40.74153137,1,1.6,8,1,0.5,0,0, ,0.3,9.8,1
2131,2,17,17,N,1,-73.94020844,40.80495834,-73.97372437,40.7922821,1,2.77,11,1,0.5,2.56,0, ,0.3,15.36,1
2132,1,17,17,N,1,-73.93584442,40.85003662,-73.91439056,40.8326416,1,1.9,14,1,0.5,0,0, ,0.3,15.8,1
2133,2,17,17,N,1,-73.91723633,40.65996552,-73.96176147,40.66729355,3,2.66,12,1,0.5,0,0, ,0.3,13.8,1
2134,2,17,17,N,1,-73.96621704,40.80469513,-73.96007538,40.80814362,1,0.52,4.5,1,0.5,0.5,0, ,0.3,6.8,1
2135,1,17,18,N,1,-73.96046448,40.80758667,-73.87223053,40.77445221,1,8,34,1,0.5,8.25,5.54, ,0.3,49.59,1
2136,1,17,18,N,1,-73.95726776,40.74570084,-73.94761658,40.66173172,1,7.9,34.5,1,0.5,0,0, ,0.3,36.3,1
2137,1,17,17,N,1,-73.94051361,40.80887222,-73.94975281,40.79371643,2,1.4,7,1,0.5,1.75,0, ,0.3,10.55,1
2138,2,17,17,N,1,-73.93665314,40.66950989,-73.94811249,40.6733551,1,1.02,5.5,1,0.5,0,0, ,0.3,7.3,1
2139,1,17,18,N,1,-73.96339417,40.80849075,-73.99584961,40.72789383,1,7,36,1,0.5,7.55,0, ,0.3,45.35,1
2140,1,17,17,N,1,-73.94376373,40.81546783,-73.94100189,40.81087494,1,0.7,5,1,0.5,0,0, ,0.3,6.8,1
2141,2,17,17,N,1,-73.95218658,40.81907272,-73.9838562,40.77056885,1,3.72,16,1,0.5,0,0, ,0.3,17.8,1
2142,2,17,17,N,1,-73.93030548,40.76149368,-73.94223022,40.75429153,1,0.96,6,1,0.5,1.95,0, ,0.3,9.75,1
2143,2,17,17,N,1,-73.96365356,40.71699905,-73.94983673,40.7141037,1,0.94,6,1,0.5,0,0, ,0.3,7.8,1
2144,1,17,17,N,1,-73.93322754,40.79517365,-73.96472168,40.79661942,1,2.2,12,1,0.5,0,0, ,0.3,13.8,1
2145,2,17,17,N,1,-73.91883087,40.75909042,-73.91269684,40.76397705,1,0.66,4.5,1,0.5,1.26,0, ,0.3,7.56,1
2146,2,17,17,N,1,-73.93661499,40.81572723,-73.9455719,40.82213974,1,0.76,5.5,1,0.5,0,0, ,0.3,7.3,1
2147,2,17,17,N,1,-73.94275665,40.80665588,-73.94673157,40.81165695,1,0.53,5,1,0.5,2.04,0, ,0.3,8.84,1
2148,2,17,17,N,1,-73.94335938,40.81052017,-73.93855286,40.81896591,2,0.88,5.5,1,0.5,0,0, ,0.3,7.3,1
2149,2,17,17,N,1,-73.8897934,40.74002075,-73.89059448,40.74638748,1,0.62,5,1,0.5,0,0, ,0.3,6.8,1
2150,2,17,17,N,1,-73.96354675,40.71380234,-73.95783234,40.71794128,1,0.49,4,1,0.5,3,0, ,0.3,8.8,1
2151,2,17,17,N,1,-73.94879913,40.68035126,-73.94258881,40.6609993,2,2.05,12,1,0.5,0,0, ,0.3,13.8,1
2152,2,17,17,N,1,-73.9132843,40.77454758,-73.94219208,40.76192856,1,2.39,10.5,1,0.5,0,0, ,0.3,12.3,1
2153,2,17,17,N,1,-73.95707703,40.71741867,-73.90424347,40.70893097,1,3.36,14.5,1,0.5,3.26,0, ,0.3,19.56,1
2154,2,17,18,N,1,-73.807724,40.70054245,-73.82972717,40.7579689,1,5.58,21.5,1,0.5,5.82,0, ,0.3,29.12,1
2155,2,17,18,N,1,-73.98034668,40.67649078,-73.89464569,40.70117569,1,6.16,29.5,1,0.5,4,0, ,0.3,35.3,1
2156,2,17,17,N,1,-73.9493866,40.680439,-73.94599152,40.69368362,1,1.58,8,1,0.5,0,0, ,0.3,9.8,1
2157,2,17,17,N,1,-73.95768738,40.71787643,-73.94130707,40.7236557,1,1.33,8,1,0.5,1.96,0, ,0.3,11.76,1
2158,2,17,18,N,1,-73.94431305,40.79194641,-73.91620636,40.87124252,1,7.07,33.5,1,0.5,8.82,0, ,0.3,44.12,1
2159,1,17,17,N,1,-73.93695831,40.82435226,-73.93813324,40.83963394,1,1.3,11,1,0.5,2.55,0, ,0.3,15.35,1
2160,1,17,17,N,1,-73.94346619,40.75305176,-73.9484787,40.74489212,1,0.6,5,1,0.5,0,0, ,0.3,6.8,1
2161,2,17,18,N,1,-73.97637177,40.69342041,-73.92664337,40.65281677,2,5.3,22.5,1,0.5,0,0, ,0.3,24.3,1
2162,2,17,17,N,1,-73.92133331,40.82020187,-73.92292786,40.8133812,1,0.52,5.5,1,0.5,0,0, ,0.3,7.3,1
2163,2,17,17,N,1,-73.9409256,40.78839874,-73.94028473,40.78950119,1,0.03,2.5,1,0.5,0,0, ,0.3,4.3,1
2164,2,17,17,N,1,-73.99368286,40.67783356,-73.99817657,40.677948,3,0.32,4,1,0.5,0,0, ,0.3,5.8,1
2165,2,17,17,N,1,-73.93973541,40.80506897,-73.95565033,40.7766304,1,2.38,12.5,1,0.5,1,0, ,0.3,15.3,1
2166,1,17,17,N,1,-73.92539978,40.76184845,-73.93183899,40.7682724,1,0.8,5,1,0.5,1.35,0, ,0.3,8.15,1
2167,2,17,17,N,1,-73.95444489,40.78744888,-73.95393372,40.77480698,1,1.17,7,1,0.5,1.76,0, ,0.3,10.56,1
2168,2,17,17,N,1,-73.86914063,40.73402786,-73.85980225,40.73571777,1,0.94,6.5,1,0.5,2.08,0, ,0.3,10.38,1
2169,1,17,17,Y,1,-73.92485046,40.83841705,-73.91233063,40.84939957,1,1.2,6,1,0.5,0,0, ,0.3,7.8,1
2170,2,17,17,N,1,-73.91690063,40.84936142,-73.92092133,40.85223389,1,0.6,5.5,1,0.5,0,0, ,0.3,7.3,1
2171,1,17,17,N,1,-73.98724365,40.69227219,-73.9842453,40.66406631,1,2.6,14,1,0.5,3.15,0, ,0.3,18.95,1
2172,2,17,17,N,1,-73.90999603,40.87456512,-73.92445374,40.86129761,1,1.36,8,1,0.5,0,0, ,0.3,9.8,1
2173,2,17,18,N,1,-73.95572662,40.69916153,-73.97978973,40.59622574,1,8.98,34,1,0.5,7.16,0, ,0.3,42.96,1
2174,2,17,17,N,1,-73.98429108,40.66373444,-73.98170471,40.65606689,1,0.75,4.5,1,0.5,1.58,0, ,0.3,7.88,1
2175,2,17,18,N,1,-73.98033905,40.68863678,-73.92176819,40.67906952,1,4.04,18.5,1,0.5,0,0, ,0.3,20.3,1
2176,2,17,18,N,1,-73.96815491,40.67937088,-73.92984009,40.71405411,1,4.22,19,1,0.5,0,0, ,0.3,20.8,1
2177,1,17,17,N,1,-73.91316223,40.83541107,-73.89744568,40.86126328,1,1.8,8.5,1,0.5,0,0, ,0.3,10.3,1
2178,2,17,17,N,1,-73.90332794,40.74584961,-73.92133331,40.76849365,1,2.05,11,1,0.5,0,0, ,0.3,12.8,1
2179,2,17,17,N,1,-73.95350647,40.78688812,-73.97292328,40.75850677,1,2.27,12,1,0.5,0,0, ,0.3,13.8,1
2180,2,17,17,N,1,-73.96112061,40.80669403,-73.95116425,40.7862854,1,2.14,10.5,1,0.5,0,0, ,0.3,12.3,1
2181,2,17,17,N,1,-73.95463562,40.68717957,-73.92538452,40.67382813,1,2.77,14.5,1,0.5,1,0, ,0.3,17.3,1
2182,1,17,17,N,1,-73.92990875,40.75655365,-73.93490601,40.77523422,1,2,9,0,0.5,0,0, ,0.3,9.8,1
2183,2,17,17,N,1,-74.01051331,40.67205811,-73.99116516,40.68558502,1,1.79,9.5,1,0.5,0,0, ,0.3,11.3,1
2184,2,17,17,N,1,-73.93943787,40.80503845,-73.95479584,40.82001877,1,2.13,13,1,0.5,4,0, ,0.3,18.8,1
2185,2,17,17,N,1,-73.94948578,40.8142662,-73.93792725,40.81863785,1,0.98,6,1,0.5,0,0, ,0.3,7.8,1
2186,2,17,17,N,1,-73.9200592,40.80792618,-73.91551971,40.81438065,1,0.75,7,1,0.5,0,0, ,0.3,8.8,1
2187,2,17,17,N,1,-73.97272491,40.65301895,-73.98310852,40.66490555,1,1.1,6.5,1,0.5,0,0, ,0.3,8.3,1
2188,2,17,18,N,1,-73.94481659,40.80278397,-73.97384644,40.75743866,1,6.6,22,1,0.5,2,0, ,0.3,25.8,1
2189,2,17,17,N,1,-73.92538452,40.7617836,-73.87309265,40.77423477,1,3.62,14.5,1,0.5,3.26,0, ,0.3,19.56,1
2190,2,17,17,N,1,-73.94933319,40.7853241,-73.93933868,40.80176926,1,1.32,6,1,0.5,0,0, ,0.3,7.8,1
2191,2,17,17,N,1,-73.9863205,40.7035408,-73.99289703,40.69777679,1,0.93,5.5,1,0.5,1.82,0, ,0.3,9.12,1
2192,1,17,17,N,1,-73.91788483,40.76034927,-73.91295624,40.76088333,1,0.6,4.5,1,0.5,0,0, ,0.3,6.3,1
2193,2,17,17,N,1,-73.93900299,40.80508804,-73.96226501,40.8024559,1,1.72,9.5,1,0.5,2.26,0, ,0.3,13.56,1
2194,2,17,17,N,1,-73.91417694,40.83332825,-73.9274826,40.81845856,1,1.44,9,1,0.5,0,0, ,0.3,10.8,1
2195,1,17,17,Y,1,-73.93893433,40.67388916,-73.92337036,40.67901993,4,1.3,8,1,0.5,0,0, ,0.3,9.8,1
2196,2,17,17,N,1,-73.86199951,40.73044205,-73.88142395,40.74796295,1,2.49,12.5,1,0.5,0,0, ,0.3,14.3,1
2197,2,17,17,N,1,-73.96681976,40.80422592,-73.97156525,40.79457855,5,0.71,5.5,1,0.5,0,0, ,0.3,7.3,1
2198,2,17,17,N,1,-73.95266724,40.72527313,-73.94893646,40.71142578,1,0.97,7,1,0.5,2.64,0, ,0.3,11.44,1
2199,2,17,18,N,1,-73.9213562,40.76655197,-73.98986816,40.74094009,1,5.53,23.5,1,0.5,7.71,5.54, ,0.3,38.55,1
2200,2,17,17,N,1,-73.90346527,40.74584198,-73.88715363,40.72623444,1,2.35,11.5,1,0.5,0,0, ,0.3,13.3,1
2201,2,17,17,N,1,-73.96650696,40.80416107,-73.9604187,40.81573105,1,0.97,6,1,0.5,1.95,0, ,0.3,9.75,1
2202,1,17,17,N,1,-73.97418213,40.68628311,-73.95464325,40.68431091,1,1.3,8,1,0.5,1.95,0, ,0.3,11.75,1
2203,2,17,17,N,1,-73.93592072,40.85018158,-73.94036102,40.84729767,1,0.52,5,1,0.5,0,0, ,0.3,6.8,1
2204,2,17,18,N,1,-73.93896484,40.80517578,-73.87091827,40.77406311,1,6.28,23.5,1,0.5,0,5.54, ,0.3,30.84,1
2205,1,17,17,N,1,-73.9100647,40.84921646,-73.9100647,40.84921646,1,0,2.5,1,0.5,0,0, ,0.3,4.3,1
2206,2,17,17,N,1,-73.93893433,40.80477905,-73.95360565,40.78872299,1,1.58,9,1,0.5,0,0, ,0.3,10.8,1
2207,2,17,17,N,1,-73.94035339,40.81462097,-73.93610382,40.82032013,1,0.41,8,1,0.5,0,0, ,0.3,9.8,1
2208,1,17,18,N,1,-73.9511795,40.70595551,-73.9302597,40.68030167,1,2.9,17.5,1,0.5,0,0, ,0.3,19.3,1
2209,2,17,17,N,1,-73.90950775,40.87430191,-73.90718079,40.86791611,1,0.69,4.5,1,0.5,0,0, ,0.3,6.3,1
2210,2,17,18,N,1,-73.95148468,40.80980682,-73.91877747,40.80504608,1,2.12,16,1,0.5,0,0, ,0.3,17.8,1
2211,1,17,18,N,1,-73.9393158,40.84231567,-73.96517944,40.80115509,1,4.2,17,0,0.5,0,0, ,0.3,17.8,1
2212,2,17,17,N,1,-73.88197327,40.74789047,-73.87249756,40.74855042,1,0.85,6.5,1,0.5,0,0, ,0.3,8.3,1
2213,2,17,17,N,1,-73.91912842,40.75906754,-73.93788147,40.76251221,1,1.14,7,1,0.5,0,0, ,0.3,8.8,1
2214,2,17,17,N,1,-73.86212921,40.73039246,-73.78188324,40.72180557,1,5.71,18.5,1,0.5,0,0, ,0.3,20.3,1
2215,2,17,17,N,1,-73.84436798,40.72140884,-73.80960846,40.72186279,1,2.24,12.5,1,0.5,2.86,0, ,0.3,17.16,1
2216,2,17,17,N,1,-73.9623642,40.80490875,-73.96006012,40.78202438,1,2.23,11,1,0.5,1,0, ,0.3,13.8,1
2217,2,17,18,N,1,-73.95594025,40.74729538,-73.98331451,40.75411606,2,3.12,15,1,0.5,0,5.54, ,0.3,22.34,1
2218,2,17,17,N,1,-73.99274445,40.6889801,-74.00089264,40.68387222,1,0.9,6,1,0.5,1.56,0, ,0.3,9.36,1
2219,1,17,17,N,1,-73.96216583,40.8053627,-73.98461914,40.77961349,1,2.6,13.5,1,0.5,3.05,0, ,0.3,18.35,1
2220,2,17,17,N,1,-73.98665619,40.7020607,-73.9826889,40.71773529,2,2.78,11.5,1,0.5,0,0, ,0.3,13.3,1
2221,1,17,18,N,1,-73.99432373,40.69402695,-74.00564575,40.73397064,1,4,21,1,0.5,4.55,0, ,0.3,27.35,1
2222,2,17,17,N,1,-73.98755646,40.69124985,-73.95278168,40.67734146,2,2.46,13,1,0.5,0,0, ,0.3,14.8,1
2223,2,17,17,N,1,-73.93548584,40.80026245,-73.94651031,40.77716827,1,1.97,9,1,0.5,2.16,0, ,0.3,12.96,1
2224,2,17,17,N,1,-73.93920898,40.80543137,-73.95133209,40.81206894,1,0.88,8,1,0.5,1.96,0, ,0.3,11.76,1
2225,2,17,18,N,1,-73.92292786,40.7650795,-73.80332947,40.67675781,1,11.38,37,1,0.5,5.82,0, ,0.3,44.62,1
2226,2,17,17,N,1,-73.95128632,40.71223831,-73.94906616,40.71410751,5,0.26,4,1,0.5,0,0, ,0.3,5.8,1
2227,2,17,17,N,1,-73.87418365,40.73507309,-73.86588287,40.73120499,4,0.57,4.5,1,0.5,0,0, ,0.3,6.3,1
2228,2,17,17,N,1,-73.8740921,40.73508835,-73.90868378,40.74526596,2,2.13,10.5,1,0.5,0,0, ,0.3,12.3,1
2229,2,17,18,N,1,-73.95923615,40.66704559,-73.97834015,40.69609451,1,3.05,16,1,0.5,3.56,0, ,0.3,21.36,1
2230,1,17,17,N,1,-74.00524139,40.65006256,-74.0147934,40.64081955,1,0.8,6.5,1,0.5,0,0, ,0.3,8.3,1
2231,2,17,17,N,1,-73.97841644,40.68403244,-73.97234344,40.68547058,1,0.51,5,1,0.5,0,0, ,0.3,6.8,1
2232,2,17,17,N,1,-73.88537598,40.74967957,-73.88275146,40.74278641,1,0.68,6.5,1,0.5,0,0, ,0.3,8.3,1
2233,2,17,18,N,1,-73.93917847,40.80521011,-73.98238373,40.78504181,1,3.6,18,1,0.5,4.95,0, ,0.3,24.75,1
2234,2,17,18,N,1,-73.93471527,40.85209656,-73.9859848,40.77784729,1,6.52,23.5,1,0.5,6.32,0, ,0.3,31.62,1
2235,2,17,17,N,1,-73.99700165,40.68475342,-73.98532104,40.68634796,3,0.9,7,1,0.5,1.76,0, ,0.3,10.56,1
2236,2,17,17,N,1,-73.92144775,40.82642365,-73.94070435,40.82613754,1,1.22,8.5,1,0.5,2.58,0, ,0.3,12.88,1
2237,2,17,18,N,1,-73.92015076,40.8032074,-73.89447021,40.8679657,1,5.53,21.5,1,0.5,4.66,0, ,0.3,27.96,1
2238,1,17,18,N,1,-73.96205902,40.66325378,-73.80001831,40.59534454,2,13.3,52.5,1,0.5,0,0, ,0.3,54.3,1
2239,2,17,17,N,1,-73.90350342,40.74572754,-73.88372803,40.74349594,1,1.35,8,1,0.5,0,0, ,0.3,9.8,1
2240,2,17,18,N,1,-73.96630859,40.8041153,-73.990448,40.71451569,1,8.36,36.5,1,0.5,7.66,0, ,0.3,45.96,1
2241,1,17,18,N,1,-73.9760437,40.6934166,-73.9210434,40.69648743,1,3.2,16.5,1,0.5,0,0, ,0.3,18.3,1
2242,2,17,18,N,1,-73.9892807,40.69171524,-73.92502594,40.6741066,1,3.07,15,1,0.5,3.36,0, ,0.3,20.16,1
2243,2,17,18,N,1,-73.99188995,40.69083405,-73.77994537,40.64719009,2,13.95,47.5,1,0.5,0,0, ,0.3,49.3,1
2244,2,17,18,N,1,-73.94888306,40.78570557,-73.92115784,40.82077026,1,3.26,16,1,0.5,0,0, ,0.3,17.8,1
2245,2,17,18,N,1,-73.94023132,40.84067535,-73.98062897,40.78251648,1,5.13,18,1,0.5,3.96,0, ,0.3,23.76,1
2246,2,17,17,N,1,-73.94474792,40.8241806,-73.961586,40.81202316,1,1.79,9.5,1,0.5,1.7,0, ,0.3,13,1
2247,2,17,17,N,1,-73.94403839,40.78863525,-73.95612335,40.76948166,1,1.59,8.5,1,0.5,0,0, ,0.3,10.3,1
2248,2,17,17,N,1,-73.80762482,40.70039368,-73.79978943,40.67947388,1,1.9,9,1,0.5,0,0, ,0.3,10.8,1
2249,2,17,17,N,1,-73.99060822,40.70248795,-73.98394775,40.68669128,1,1.39,9,1,0.5,0,0, ,0.3,10.8,1
2250,2,17,17,N,1,-73.95136261,40.68048477,-73.93593597,40.68489838,1,1.07,6,1,0.5,0,0, ,0.3,7.8,1
2251,2,17,17,N,1,-73.96652222,40.80464935,-73.981987,40.7690506,1,2.65,14,1,0.5,1,0, ,0.3,16.8,1
2252,1,17,17,N,1,-73.90882111,40.75423813,-73.89897156,40.75678253,1,0.6,4.5,1,0.5,1.25,0, ,0.3,7.55,1
2253,1,17,18,N,1,-73.99205017,40.68579102,-73.9094162,40.69976044,1,7.2,33,1,0.5,6.95,0, ,0.3,41.75,1
2254,2,17,17,N,1,-73.92537689,40.76177216,-73.92176819,40.76625061,5,0.37,3.5,1,0.5,0,0, ,0.3,5.3,1
2255,2,17,17,N,1,-74.02703094,40.63937759,-73.99250031,40.60328293,1,5.7,17.5,1,0.5,0,0, ,0.3,19.3,1
2256,2,17,18,N,1,-73.89559937,40.88456345,-73.93756104,40.84905624,1,4.02,18,1,0.5,0,0, ,0.3,19.8,1
2257,2,17,17,N,1,-73.98601532,40.68977356,-73.99248505,40.68351746,1,0.54,4.5,1,0.5,0,0, ,0.3,6.3,1
2258,2,17,17,N,1,-73.90401459,40.74556351,-73.9031601,40.74617767,1,1.34,7.5,1,0.5,0,0, ,0.3,9.3,1
2259,2,17,17,N,1,-73.94782257,40.79631805,-73.95288849,40.81106186,1,1.35,8.5,1,0.5,0,0, ,0.3,10.3,1
2260,2,17,17,N,1,-73.99797058,40.68658829,-73.98274994,40.67973709,1,1.48,9,1,0.5,2.7,0, ,0.3,13.5,1
2261,2,17,18,N,1,-73.94234467,40.75401306,-73.86501312,40.77039337,1,5.61,20.5,1,0.5,0,0, ,0.3,22.3,1
2262,2,17,17,N,1,-73.83058167,40.75928879,-73.85990143,40.74420166,1,2.19,9.5,1,0.5,0,0, ,0.3,11.3,1
2263,2,17,17,N,1,-73.92973328,40.67933273,-73.93663025,40.66932678,2,0.95,8.5,1,0.5,0,0, ,0.3,10.3,1
2264,2,17,17,N,1,-73.85707092,40.74750519,-73.86084747,40.75721741,1,0.67,6.5,1,0.5,0,0, ,0.3,8.3,1
2265,2,17,17,N,1,-73.89726257,40.84467697,-73.89287567,40.82204819,1,2.16,10,1,0.5,0,0, ,0.3,11.8,1
2266,2,17,17,N,1,-73.99497223,40.6842308,-73.96062469,40.68125916,1,2.75,12.5,1,0.5,2.86,0, ,0.3,17.16,1
2267,2,17,17,N,1,-73.88560486,40.74428558,-73.8762207,40.7624321,2,2.12,12,1,0.5,0,0, ,0.3,13.8,1
2268,2,17,18,N,1,-73.87110138,40.73392868,-73.81432343,40.66555023,1,8.64,30.5,1,0.5,0,0, ,0.3,32.3,1
2269,2,17,17,N,1,-73.94972992,40.80184174,-73.93437958,40.79386139,1,1.24,8.5,1,0.5,2.58,0, ,0.3,12.88,1
2270,2,17,17,N,1,-73.97872162,40.67020416,-73.97455597,40.68645096,1,1.58,9,1,0.5,0,0, ,0.3,10.8,1
2271,2,17,17,N,1,-73.90833282,40.74786758,-73.86510468,40.77058792,1,4.47,15.5,1,0.5,3.46,0, ,0.3,20.76,1
2272,2,17,17,N,1,-73.82990265,40.71369553,-73.83577728,40.68450546,1,2.94,12,1,0.5,0,0, ,0.3,13.8,1
2273,1,17,17,N,1,-73.98720551,40.69294357,-73.98738861,40.69628906,1,0.2,3,1,0.5,1,0, ,0.3,5.8,1
2274,2,17,17,N,1,-73.84460449,40.72063446,-73.85707855,40.71601868,1,1.03,5.5,1,0.5,1.46,0, ,0.3,8.76,1
2275,2,17,17,N,1,-73.94595337,40.83282471,-73.9506073,40.81096268,1,1.82,9,1,0.5,0,0, ,0.3,10.8,1
2276,2,17,17,N,1,-73.99056244,40.70076752,-73.95735931,40.72504044,1,4.6,16,1,0.5,3.56,0, ,0.3,21.36,1
2277,2,17,17,N,1,-73.9475708,40.80887604,-73.96437836,40.80756378,1,1.4,9,1,0.5,0.01,0, ,0.3,10.81,1
2278,2,17,17,N,1,-73.93041229,40.83115387,-73.91168213,40.85902786,1,2.62,11,1,0.5,0,0, ,0.3,12.8,1
2279,2,17,17,N,1,-73.94793701,40.80460739,-73.95583344,40.80467987,1,1.6,10.5,1,0.5,0,0, ,0.3,12.3,1
2280,2,17,17,N,1,-73.9355011,40.795784,-73.93733978,40.80758667,2,1.12,9.5,1,0.5,0,0, ,0.3,11.3,1
2281,2,17,17,N,1,-73.95755768,40.72225571,-73.94838715,40.71795273,1,0.67,5,0.5,0.5,1.26,0, ,0.3,7.56,1
2282,2,17,17,N,1,-73.96245575,40.81013107,-73.96286011,40.77838898,1,2.87,12,1,0.5,2.76,0, ,0.3,16.56,1
2283,2,17,18,N,1,-74.00023651,40.68593597,-73.78874207,40.64145279,1,18.76,54.5,1,0.5,11.26,0, ,0.3,67.56,1
2284,1,17,17,Y,1,-73.96465302,40.806633,-73.94226074,40.79891968,1,2.3,11,1,0.5,0,0, ,0.3,12.8,1
2285,2,17,17,N,1,-73.93976593,40.8259201,-73.93104553,40.8237381,1,1.17,9.5,1,0.5,0,0, ,0.3,11.3,1
2286,2,17,18,N,1,-73.97756958,40.68078613,-73.97388458,40.64056778,1,3.38,15,1,0.5,0,0, ,0.3,16.8,1
2287,2,17,17,N,1,-73.97661591,40.68715286,-73.9551239,40.68795013,1,1.15,6.5,1,0.5,0,0, ,0.3,8.3,1
2288,2,17,17,N,1,-73.9426651,40.78604126,-73.94766235,40.78298187,3,0.49,6,1,0.5,0,0, ,0.3,7.8,1
2289,2,17,17,N,1,-73.9753418,40.68670273,-73.98147583,40.67975235,1,0.97,8,1,0.5,1.5,0, ,0.3,11.3,1
2290,2,17,17,N,1,-73.93822479,40.74944305,-73.93640137,40.775177,1,2.81,12,1,0.5,0,0, ,0.3,13.8,1
2291,2,17,18,N,1,-73.93927765,40.80547333,-73.98101807,40.78189468,1,3.61,18,1,0.5,2,0, ,0.3,21.8,1
2292,2,17,17,N,1,-73.94800568,40.80454636,-73.96155548,40.81043625,1,1.13,6.5,1,0.5,1.66,0, ,0.3,9.96,1
2293,2,17,17,N,1,-73.99506378,40.70031738,-73.99572754,40.68268585,3,1.49,7.5,1,0.5,1.86,0, ,0.3,11.16,1
2294,2,17,17,N,1,-73.9535141,40.80705643,-73.95111084,40.80028915,1,0.67,5.5,1,0.5,0,0, ,0.3,7.3,1
2295,2,17,18,N,1,-73.95903015,40.71659088,-73.98735809,40.75624466,1,6.15,29,1,0.5,0,0, ,0.3,30.8,1
2296,2,17,17,N,1,-73.90340424,40.74530029,-73.92097473,40.73638153,1,1.45,8,1,0.5,0,0, ,0.3,9.8,1
2297,2,17,17,N,1,-73.87862396,40.87299728,-73.85618591,40.90056229,1,2.96,11,1,0.5,0,0, ,0.3,12.8,1
2298,2,17,17,N,1,-73.87654114,40.74826813,-73.85266876,40.74163818,1,1.72,10.5,1,0.5,0,0, ,0.3,12.3,1
2299,2,17,17,N,1,-73.88075256,40.74171829,-73.89632416,40.7466011,1,0.93,6,1,0.5,0,0, ,0.3,7.8,1
2300,2,17,17,N,1,-73.92536926,40.67040634,-73.9427948,40.68006134,6,1.59,10,1,0.5,0,0, ,0.3,11.8,1
2301,2,17,17,N,1,-73.84243774,40.84030151,-73.82336426,40.82635117,1,1.57,7.5,1,0.5,0,0, ,0.3,9.3,1
2302,2,17,18,N,1,-73.93845367,40.84859848,-73.9096756,40.83055878,1,2.51,14.5,1,0.5,0,0, ,0.3,16.3,1
2303,1,17,17,N,1,-73.9924469,40.68944931,-73.99994659,40.67842484,1,1,5,1,0.5,1.35,0, ,0.3,8.15,1
2304,2,17,17,N,1,-73.88404083,40.74768066,-73.88504791,40.75395584,1,0.69,6,1,0.5,0,0, ,0.3,7.8,1
2305,1,17,17,N,1,-73.98740387,40.69164276,-73.99247742,40.6835289,1,0.9,5.5,1,0.5,1.45,0, ,0.3,8.75,1
2306,2,17,17,N,1,-73.93743896,40.80145645,-73.95002747,40.80641556,1,1.08,7.5,1,0.5,0,0, ,0.3,9.3,1
2307,2,17,18,N,1,-73.96292877,40.80909729,-73.98221588,40.772789,3,2.81,15.5,1,0.5,3.46,0, ,0.3,20.76,1
2308,2,17,17,N,1,-73.99768829,40.69142151,-73.97877502,40.6906929,1,1.36,8,1,0.5,0,0, ,0.3,9.8,1
2309,2,17,18,N,1,-73.86846924,40.85442352,-73.92033386,40.86800766,1,4.68,19,1,0.5,0,0, ,0.3,20.8,1
2310,2,17,17,N,1,-73.91770172,40.77001572,-73.91503906,40.7661171,1,0.52,5.5,1,0.5,0,0, ,0.3,7.3,1
2311,2,17,17,N,1,-73.93643951,40.82038116,-73.93068695,40.82097626,1,0.51,6.5,1,0.5,0,0, ,0.3,8.3,1
2312,1,17,17,N,1,-73.96556091,40.80548859,-73.95960236,40.8058548,1,0.5,4.5,1,0.5,1.85,0, ,0.3,8.15,1
2313,2,17,17,N,1,-73.95481873,40.73371887,-73.95731354,40.74539185,6,1.68,7,1,0.5,1.76,0, ,0.3,10.56,1
2314,2,17,17,N,1,-73.92036438,40.74359894,-73.91194153,40.76763535,1,2.11,13,1,0.5,0,0, ,0.3,14.8,1
2315,2,17,18,N,1,-73.91281891,40.77055359,-73.98587036,40.72945404,1,8.59,31,1,0.5,0,5.54, ,0.3,38.34,1
2316,2,17,17,N,1,-73.97214508,40.69327545,-73.96731567,40.69343567,1,0.31,4,1,0.5,0,0, ,0.3,5.8,1
2317,2,17,17,N,1,-73.96253204,40.80991364,-73.97257233,40.79153061,1,1.46,9,1,0.5,3.24,0, ,0.3,14.04,1
2318,2,17,17,N,1,-73.87116241,40.73391342,-73.90429688,40.74173355,1,1.85,8.5,1,0.5,0,0, ,0.3,10.3,1
2319,2,17,17,N,1,-73.95277405,40.81042099,-73.95156097,40.79961014,1,0.86,6.5,1,0.5,0,0, ,0.3,8.3,1
